,Code,Description,Code System,Code System Version,Code System OID,TTY
1629,581461,allantoin 0.005 MG/MG / benzocaine 0.2 MG/MG / camphor 0.03 MG/MG / dimethicone 0.02 MG/MG / petrolatum 0.65 MG/MG Oral Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1630,581736,allantoin 0.01 MG/MG / camphor 0.005 MG/MG / menthol 0.006 MG/MG / phenol 0.005 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1631,581787,camphor 0.042 MG/MG / Eucalyptus oil 0.012 MG/MG / menthol 0.026 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1632,581789,camphor 0.047 MG/MG / Eucalyptus oil 0.012 MG/MG / menthol 0.027 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1633,582096,aluminum potassium sulfate 3 MG/ML / phenol 14 MG/ML Mucosal Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1634,582098,aluminum potassium sulfate 5 MG/ML / phenol 14 MG/ML Mucosal Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1635,582671,etanercept 50 MG/ML Injectable Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1636,582819,benzocaine 50 MG/ML / menthol 10 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1637,582892,phenol 890 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1638,583152,benzocaine 100 MG/ML Mucous Membrane Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1639,583170,salsalate 750 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1640,596926,duloxetine 20 MG Delayed Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1641,596930,duloxetine 30 MG Delayed Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1642,596934,duloxetine 60 MG Delayed Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1643,597406,meloxicam 1.5 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1644,603103,naproxen 375 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1645,603136,acetaminophen 325 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1646,605252,aspirin 650 MG / caffeine 33.3 MG / salicylamide 195 MG Oral Powder,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1647,606947,acetaminophen 325 MG / dichloralphenazone 100 MG / isometheptene 65 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1648,616344,menthol 2.5 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1649,616402,duloxetine 40 MG Delayed Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1650,616480,phenol 5 MG/ML Mucosal Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1651,616527,menthol 0.008 MG/MG / zinc oxide 0.05 MG/MG Topical Powder,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1652,616845,chondroitin sulfates 300 MG / glucosamine 375 MG / methylsulfonylmethane 250 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1653,617298,baclofen 20 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1654,617299,baclofen 10 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1655,618445,tiaprofenate 200 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1656,618447,tiaprofenate 300 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1657,618461,24 HR tiaprofenate 300 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1658,618528,evening primrose oil 365 MG / gamma-linolenate 45 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1659,618552,meclofenamate 100 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1660,618557,meclofenamate 50 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1661,630714,camphor 0.03 MG/MG / menthol 0.03 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1662,636842,chondroitin sulfates 250 MG / glucosamine 500 MG / methylsulfonylmethane 250 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1663,637115,menthol 1 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1664,637116,menthol 1.6 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1665,637119,menthol 4.8 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1666,637121,menthol 6.5 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1667,637129,menthol 0.004 MG/MG / zinc oxide 0.205 MG/MG Paste,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1668,637213,naltrexone 380 MG Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1669,637472,camphor 0.008 MG/MG / menthol 0.035 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1670,637518,benzocaine 200 MG/ML / resorcinol 30 MG/ML Vaginal Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1671,644109,menthol 2 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1672,644287,lidocaine 70 MG / tetracaine 70 MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1673,646333,capsaicin 1 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1674,647873,acetaminophen 200 MG / magnesium salicylate 200 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1675,647877,acetaminophen 250 MG / magnesium salicylate 250 MG / pamabrom 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1676,647888,acetaminophen 325 MG / pamabrom 25 MG / vitamin B6 1 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1677,648024,glucosamine 500 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1678,665080,menthol 1.7 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1679,665082,menthol 3.3 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1680,667889,menthol 100 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1681,668306,camphor 0.0124 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1682,670451,phenol 6 MG/ML Mouthwash,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1683,672559,menthol 120 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1684,672562,menthol 0.06 MG/MG / methyl salicylate 0.14 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1685,672601,acetaminophen 250 MG / caffeine 32.5 MG / magnesium salicylate 310 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1686,685589,aspirin 1.5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1687,686379,celecoxib 50 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1688,686422,menthol 40 MG/ML / methyl salicylate 250 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1689,686429,mesalamine 1200 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1690,687443,lidocaine 70 MG/ML / tetracaine 70 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1691,688214,aspirin 2.5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1692,692724,capsaicin 0.35 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1693,692836,acetaminophen 325 MG / aspirin 500 MG / caffeine 65 MG Oral Powder,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1694,700887,menthol 3.1 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1695,701201,menthol 1.1 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1696,701207,menthol 4.5 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1697,701909,menthol 0.044 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1698,701913,acetaminophen 500 MG / caffeine 60 MG / pyrilamine maleate 15 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1699,701961,camphor 62 MG/ML Inhalation Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1700,702001,menthol 12.5 MG/ML / methyl salicylate 300 MG/ML / methylnicotinate 2.5 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1701,702316,aspirin 500 MG / caffeine 32.5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1702,702433,menthol 30 MG/ML / methyl salicylate 150 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1703,702572,glucosamine sulfate 500 MG / methylsulfonylmethane 500 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1704,707587,menthol 41.3 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1705,723562,benzocaine 200 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1706,723832,glucosamine hydrochloride 1500 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1707,723896,glucosamine sulfate 250 MG / methylsulfonylmethane 250 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1708,727137,camphor 0.048 MG/MG / Eucalyptus oil 0.012 MG/MG / menthol 0.026 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1709,727161,menthol 80 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1710,727162,menthol 80 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1711,727339,0.5 ML sumatriptan 12 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1712,727757,1 ML etanercept 50 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1713,728213,glucosamine sulfate 500 MG / methylsulfonylmethane 400 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1714,730794,carisoprodol 250 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1716,744832,menthol 20 MG/ML / methyl salicylate 5 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1717,744868,menthol 0.0044 MG/MG / zinc oxide 0.2 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1718,748770,camphor 40 MG/ML / capsaicin 0.25 MG/ML / menthol 50 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1719,748777,camphor 0.04 MG/MG / capsaicin 0.00025 MG/MG / menthol 0.05 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1720,748849,allantoin 5 MG/ML / benzocaine 200 MG/ML / dimethicone 20 MG/ML / petrolatum 650 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1721,749244,menthol 2.5 MG / pectin 1.7 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1722,749548,menthol 5.5 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1723,756245,acetaminophen 21.7 MG/ML / butalbital 3.33 MG/ML / caffeine 2.67 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1724,758988,capsaicin 0.45 MG/ML / trolamine salicylate 100 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1725,759524,glucosamine 625 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1726,759549,cannabinol 25 MG/ML / dronabinol 27 MG/ML Oral Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1727,761913,camphor 10 MG/ML / menthol 120 MG/ML / methyl salicylate 200 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1728,761922,camphor 0.01 MG/MG / menthol 0.12 MG/MG / methyl salicylate 0.2 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1729,763111,acetaminophen 325 MG / aspirin 500 MG Oral Powder,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1730,763116,acetaminophen 260 MG / aspirin 520 MG / caffeine 32.5 MG Oral Powder,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1731,792051,capsaicin 1.5 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1732,795070,benzocaine 15 MG / menthol 2.1 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1733,795071,benzocaine 15 MG / menthol 2.5 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1734,797050,aspirin 650 MG / caffeine 32 MG / salicylamide 200 MG Oral Powder,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1735,797500,camphor 0.05 MG/MG / menthol 0.05 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1736,797661,menthol 50 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1737,797715,benzoyl peroxide 40 MG/ML / salicylic acid 10 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1738,797717,benzoyl peroxide 80 MG/ML / salicylic acid 20 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1739,797746,benzoyl peroxide 50 MG/ML / salicylic acid 20 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1741,798072,benzocaine 200 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1742,798162,benzocaine 75 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1743,801678,menthol 160 MG/ML / methyl salicylate 300 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1744,801957,0.5 ML diazepam 5 MG/ML Rectal Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1745,801961,2 ML diazepam 5 MG/ML Rectal Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1746,801966,4 ML diazepam 5 MG/ML Rectal Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1747,804532,menthol 50 MG/ML / methyl salicylate 140 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1749,808744,24 HR venlafaxine 150 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1750,808748,24 HR venlafaxine 225 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1751,808751,24 HR venlafaxine 37.5 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1752,808753,24 HR venlafaxine 75 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1753,808955,menthol 0.035 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1754,809158,0.5 ML etanercept 50 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1755,809206,benzocaine 60 MG/ML / isopropyl alcohol 0.7 ML/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1756,823877,chondroitin sulfates 400 MG / glucosamine hydrochloride 500 MG / methylsulfonylmethane 167 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1757,823881,chondroitin sulfates 333 MG / glucosamine hydrochloride 400 MG / methylsulfonylmethane 200 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1758,823883,chondroitin sulfates 1200 MG / glucosamine sulfate 1500 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1759,824574,benzocaine 15 MG / menthol 3.6 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1760,825130,24 HR mesalamine 375 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1761,826081,phenol 890 MG/ML Medicated Pad,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1762,827318,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1763,828299,cyclobenzaprine hydrochloride 7.5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1764,828320,cyclobenzaprine hydrochloride 5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1765,828348,cyclobenzaprine hydrochloride 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1766,828353,24 HR cyclobenzaprine hydrochloride 30 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1767,828358,24 HR cyclobenzaprine hydrochloride 15 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1768,828362,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Foam,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1769,828365,pramoxine hydrochloride 10 MG/ML Rectal Foam,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1770,829498,mefenamic acid 10 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1771,829500,mefenamic acid 250 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1772,829613,mefenamic acid 500 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1774,833234,mesalamine 800 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1775,834022,ketorolac tromethamine 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1776,834301,chlorhexidine gluconate 0.5 MG/ML / tetracaine 0.15 MG/ML Oral Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1777,835564,imipramine hydrochloride 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1778,835568,imipramine hydrochloride 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1779,835572,imipramine pamoate 75 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1780,835577,imipramine pamoate 150 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1781,835586,imipramine hydrochloride 5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1782,835589,imipramine pamoate 125 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1783,835591,imipramine pamoate 100 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1784,835593,imipramine hydrochloride 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1785,836284,menthol 9.1 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1786,846164,curcumin 500 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1787,847031,quercetin 500 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1788,849385,amantadine hydrochloride 10 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1789,849389,amantadine hydrochloride 100 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1790,849395,amantadine hydrochloride 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1791,849398,naproxen sodium 275 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1792,849431,naproxen sodium 550 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1793,849450,naproxen sodium 500 MG / sumatriptan 85 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1794,849498,camphor 110 MG/ML / menthol 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1795,849499,menthol 160 MG/ML / methyl salicylate 280 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1796,849504,camphor 30 MG/ML / menthol 50 MG/ML / methyl salicylate 150 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1797,849574,naproxen sodium 220 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1798,849667,menthol 0.002 MG/MG / zinc oxide 0.2 MG/MG Paste,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1799,849820,0.85 ML sodium hyaluronate 30 MG/ML Prefilled Syringe,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1800,853124,menthol 0.085 MG/MG / methyl salicylate 0.105 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1801,853132,camphor 80 MG / Capsicum extract 16 MG / menthol 24 MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1802,853134,capsaicin 0.00025 MG/MG / menthol 0.05 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1803,853136,capsaicin 0.00025 MG/MG / menthol 0.0125 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1804,853139,camphor 230 MG / menthol 70 MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1805,853146,menthol 0.03 MG/MG / methyl salicylate 0.1 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1806,853251,menthol 0.014 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1807,853260,camphor 0.012 MG/MG / menthol 0.057 MG/MG / methyl salicylate 0.063 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1808,853276,menthol 0.04 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1809,853499,aspirin 228 MG Chewing Gum,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1810,854183,8 ML ibuprofen 100 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1811,854801,diclofenac sodium 1 MG/ML Ophthalmic Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1813,855626,Twice-Daily diclofenac epolamine 0.013 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1814,855633,diclofenac sodium 0.01 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1815,855642,diclofenac sodium 0.03 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1816,855657,24 HR diclofenac sodium 100 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1817,855664,diclofenac sodium 25 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1818,855906,diclofenac sodium 50 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1819,855923,capsaicin 0.00025 MG/MG / menthol 0.1 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1820,855926,diclofenac sodium 75 MG Delayed Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1821,855942,diclofenac potassium 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1822,856652,dantrolene sodium 100 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1823,856656,dantrolene sodium 25 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1824,856660,dantrolene sodium 50 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1825,856696,dantrolene sodium 0.333 MG/ML Injectable Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1826,856706,amitriptyline hydrochloride 10 MG / perphenazine 2 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1827,856720,amitriptyline hydrochloride 10 MG / perphenazine 4 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1828,856762,amitriptyline hydrochloride 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1829,856769,amitriptyline hydrochloride 12.5 MG / chlordiazepoxide 5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1830,856773,amitriptyline hydrochloride 150 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1831,856783,amitriptyline hydrochloride 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1832,856792,amitriptyline hydrochloride 25 MG / chlordiazepoxide 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1833,856797,amitriptyline hydrochloride 25 MG / perphenazine 2 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1834,856825,amitriptyline hydrochloride 25 MG / perphenazine 4 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1835,856834,amitriptyline hydrochloride 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1836,856840,amitriptyline hydrochloride 50 MG / perphenazine 4 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1837,856845,amitriptyline hydrochloride 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1838,856853,amitriptyline hydrochloride 75 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1839,856862,amitriptyline hydrochloride 10 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1840,856863,amitriptyline hydrochloride 12.5 MG / chlordiazepoxide 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1841,856865,amitriptyline hydrochloride 25 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1842,856867,amitriptyline hydrochloride 5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1843,856868,amitriptyline hydrochloride 50 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
1844,857289,clomipramine hydrochloride 12.5 MG/ML Injectable Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
